Square_Footage,Price
162.95,6179.9
131.4,5057.19
212.32,7922.72
212.5,7827.36
186.07,6968.81
53.19,2414.92
214.55,7974.18
177.62,6549.6
183.35,6869.82
109.86,4237.95
223.44,8347.17
189.58,7167.25
54.77,2251.07
119.71,4765.79
225.0,8263.91
40.38,2069.33
241.51,8948.03
179.42,6654.91
168.9,6297.4
89.52,3668.12
84.73,3426.57
237.25,8794.18
95.62,4007.98
200.61,7451.47
116.49,4583.03
60.64,2764.24
32.36,1659.56
149.74,5580.12
244.67,9114.04
111.21,4276.05
108.58,4441.06
105.7,4117.22
144.52,5855.14
126.95,5089.86
223.58,8245.68
141.21,5444.51
141.71,5535.1
60.44,2693.83
246.2,9161.33
84.99,3600.01
46.14,2102.61
175.89,6619.55
160.98,6099.63
121.33,4832.46
122.88,4837.4
202.71,7624.12
73.06,3136.51
210.46,7660.85
172.72,6576.36
122.17,4797.92
130.77,5243.7
86.46,3373.32
195.47,7497.0
142.83,5506.68
100.59,4069.48
161.13,6307.18
249.06,9273.23
125.76,4941.56
232.55,8663.55
105.9,4158.28
42.04,1968.59
74.93,3051.11
122.11,4769.5
78.32,3007.6
30.05,1594.65
231.3,8583.34
215.65,8014.25
193.3,7287.63
66.92,2698.82
56.48,2669.73
44.87,2060.28
189.29,7110.44
234.34,8605.28
124.72,4867.52
56.21,2606.08
142.73,5599.02
106.74,4321.45
112.46,4490.79
166.69,6298.39
188.12,6939.11
54.33,2381.54
37.83,1800.46
248.75,9311.22
81.2,3372.95
41.84,2125.73
71.77,3131.79
38.57,1804.33
116.2,4387.43
206.53,7867.05
105.07,4313.52
127.72,4833.59
178.63,6902.94
141.96,5506.7
219.52,8199.2
220.53,8379.95
32.18,1760.78
201.17,7606.09
131.36,5144.97
247.54,9225.71
136.31,5230.88
247.12,9143.59
196.01,7269.95
84.69,3430.95
148.45,5658.98
248.27,9125.91
218.66,8166.66
51.42,2267.33
185.4,7039.29
106.03,4048.73
31.54,1592.43
118.77,4669.96
81.65,3326.55
210.15,7838.05
104.21,3988.92
212.06,7957.58
30.13,1619.36
97.72,3969.56
83.06,3510.84
81.38,3368.62
45.0,2122.91
71.17,3006.47
152.22,5896.49
94.1,3635.76
121.83,4674.58
112.91,4610.56
222.7,8048.42
229.17,8506.78
138.45,5463.0
102.63,4082.87
53.5,2331.86
239.75,8904.14
43.25,1978.44
95.48,3844.99
95.57,3776.77
100.49,4127.96
66.14,2957.34
202.3,7567.0
56.95,2354.58
169.68,6386.4
57.25,2485.22
45.52,2143.68
230.07,8451.81
71.83,2937.08
210.68,7924.69
149.82,5837.55
47.13,2087.34
240.2,8773.63
84.33,3780.01
219.12,8247.6
67.14,2823.14
217.87,8212.26
32.91,1639.42
142.59,5577.43
199.28,7490.65
235.66,8757.05
230.02,8539.5
210.32,7716.37
225.4,8582.88
73.83,2989.84
92.52,3602.22
93.57,3753.77
112.95,4357.17
116.53,4573.4
149.8,5811.85
65.17,2880.6
182.07,6954.07
66.86,2809.7
98.27,3944.33
140.74,5466.55
205.22,7506.81
192.68,7300.97
172.02,6374.88
64.27,2953.49
150.35,5721.8
49.24,2204.85
113.02,4378.73
120.97,4671.08
38.76,2083.96
90.28,3753.75
240.24,8753.58
239.8,9043.39
107.51,4382.24
39.48,1853.75
69.4,2959.7
116.29,4568.58
238.51,9045.16
61.06,2557.6
197.97,7443.67
53.91,2344.04
245.88,8962.38
113.96,4707.61
200.55,7401.15
105.37,4209.96
168.09,6208.98
72.24,2988.62
62.12,2716.56
236.37,8690.62
231.88,8674.56
225.24,8356.61
167.6,6481.85
207.82,7909.84
45.19,2022.91
103.65,4135.55
99.01,3983.86
169.84,6506.4
108.31,4292.31
62.67,2712.52
161.22,6118.46
209.16,7832.28
114.07,4622.14
59.1,2633.08
73.27,3134.62
82.25,3450.93
95.98,3843.83
171.41,6531.4
162.21,6068.76
183.14,7036.7
109.75,4062.97
211.28,7886.07
74.9,3235.56
133.19,5025.23
206.21,7757.21
69.63,2869.14
54.17,2359.07
224.41,8448.96
105.44,4210.36
180.45,6612.36
35.58,1647.54
181.81,6960.89
99.54,4028.87
42.26,2154.02
164.16,6413.82
82.98,3369.96
115.1,4778.74
47.73,2172.92
62.38,2586.89
95.55,3781.06
49.75,2015.48
230.38,8724.06
31.33,1756.04
136.45,5174.17
57.11,2476.22
97.69,3928.69
233.73,8584.62
65.57,2619.54
242.48,8965.87
75.27,3102.51
193.14,7221.22
150.27,5781.69
224.59,8503.44
151.88,5785.44
147.6,5683.15
73.0,3127.71
66.57,2885.38
231.63,8545.52
102.12,4083.99
111.86,4469.79
197.16,7287.81
104.54,4285.29
239.45,9024.04
192.34,7159.77
161.43,6169.57
223.8,8397.12
40.91,1877.4
86.55,3577.54
132.31,5147.11
79.94,3150.94
193.66,7323.99
232.23,8517.89
123.23,4906.95
105.27,4117.3
241.54,8937.81
127.87,5112.59
137.59,5365.31
107.36,4149.76
230.1,8452.03
155.17,5871.03
197.68,7458.21
208.6,7836.74
105.21,4097.93
125.41,4772.73
216.66,8111.39
109.92,4328.88
204.67,7879.02
237.02,8799.3
167.11,6530.15
193.16,7143.49
207.12,7591.93
215.91,7944.8
116.91,4710.82
41.28,2120.34
118.41,4566.23
178.23,6691.87
129.08,4900.8
194.77,7135.85
108.54,4370.61
169.64,6459.83
71.01,2986.48
194.86,7180.14
150.05,5915.85
74.89,3070.96
94.22,3851.08
194.69,7168.83
136.17,5246.98
77.53,3242.58
242.8,9030.7
187.33,7071.93
240.57,8969.39
123.96,4725.66
134.52,5228.01
227.55,8475.63
145.51,5616.05
185.6,7003.28
85.48,3364.41
128.28,4858.01
57.16,2279.14
75.32,3217.8
30.21,1640.03
38.64,1936.7
245.0,9105.76
83.32,3202.81
175.93,6554.82
214.6,8028.11
151.15,5803.64
63.69,2706.94
190.19,7193.39
162.06,6173.1
190.88,7192.71
199.34,7413.14
244.59,9158.86
156.18,5923.36
105.16,4047.57
172.66,6466.08
45.06,2042.15
227.43,8559.36
56.26,2465.01
102.13,4055.78
209.46,7706.37
161.41,6227.85
116.6,4515.8
134.16,5185.45
218.0,8278.03
104.8,4218.91
221.32,8083.48
49.39,2051.68
200.9,7524.92
216.46,7954.84
70.0,3014.85
124.68,4867.89
66.41,2840.89
185.45,6920.18
147.78,5846.32
169.77,6726.25
73.23,3035.09
76.58,3215.75
39.13,1879.27
100.85,4003.95
153.14,5776.83
218.75,8047.6
176.72,6571.78
125.79,4943.08
239.69,8837.06
188.23,6830.36
234.64,8756.76
146.07,5608.6
86.96,3678.23
41.62,1994.08
189.74,6992.99
56.69,2261.07
96.61,3809.42
147.14,5587.52
154.17,5990.32
162.13,6173.6
66.58,2943.53
113.54,4341.49
165.78,6398.92
243.36,9089.7
190.08,6950.94
232.97,8786.31
197.69,7428.38
160.18,6145.43
72.25,2942.09
176.67,6811.0
167.14,6231.44
162.54,6272.22
137.75,5403.41
146.3,5523.24
103.58,4323.54
144.25,5571.86
73.46,3136.57
207.14,7597.13
70.87,3192.26
48.69,2081.78
125.97,5011.58
174.83,6519.49
126.3,4858.52
90.89,3759.88
152.8,5950.67
106.34,4094.79
235.23,8842.13
232.98,8758.87
140.52,5324.47
102.13,4234.57
192.17,7080.23
38.08,1770.21
134.45,5253.62
103.99,4054.33
232.52,8664.51
32.64,1666.53
151.62,5787.97
192.95,7336.35
136.7,5261.8
48.79,2230.76
243.94,9152.6
143.96,5617.75
165.12,6357.84
82.05,3256.98
136.37,5325.41
124.41,4766.6
46.48,1998.56
53.36,2360.26
214.24,7908.11
82.76,3475.68
72.89,3132.63
141.08,5247.56
199.12,7386.52
43.63,1881.01
156.9,5945.16
56.23,2513.44
38.02,1806.52
41.6,1897.15
213.52,8103.08
55.95,2227.9
39.93,2021.35
126.34,4867.4
215.68,8040.94
87.73,3517.81
122.78,4951.48
38.78,1734.31
128.8,5009.08
157.07,6050.36
155.6,5784.88
103.13,4017.7
99.42,3964.79
53.46,2282.34
110.7,4292.79
51.89,2281.12
198.65,7517.75
242.58,8956.04
243.42,9127.42
220.32,8111.27
162.17,6050.91
184.19,7139.3
92.75,3680.29
168.77,6275.84
130.24,4884.3
136.04,5369.04
196.71,7350.75
92.02,3695.4
99.97,3982.98
233.42,8771.04
42.37,1964.97
136.84,5523.79
230.82,8591.94
164.28,6355.97
150.21,5837.86
84.94,3469.39
105.52,4134.52
217.45,8143.97
153.03,5906.99
143.24,5456.26
51.91,2333.4
33.53,1797.04
242.01,9177.37
112.94,4538.23
162.71,6381.02
47.54,2100.87
180.29,6880.17
235.16,8864.62
156.65,5892.99
57.75,2472.53
157.98,6203.05
198.6,7353.36
119.41,4545.29
223.56,8477.55
172.71,6664.54
227.83,8517.43
167.17,6346.42
58.88,2517.06
98.13,3962.82
74.39,3261.8
229.94,8571.82
197.29,7621.78
178.81,6668.47
96.21,3865.47
70.49,2929.84
196.42,7266.16
134.31,5185.71
79.67,3330.31
165.66,6350.41
38.87,2077.62
101.76,4107.96
133.08,5272.9
62.55,2695.89
246.62,9299.65
76.0,3399.89
58.68,2606.83
74.78,3017.95
199.19,7416.89
123.61,4854.59
154.39,5949.35
34.62,1781.61
37.57,1861.14
128.08,4983.56
209.66,7774.63
224.75,8406.45
49.08,2403.14
148.44,5797.39
230.91,8635.34
115.35,4640.35
212.5,7900.55
59.41,2528.63
235.79,8677.76
195.31,7323.43
237.09,8756.07
178.86,6880.78
109.95,4300.68
236.4,8693.72
90.62,3866.12
103.08,4062.59
184.18,6961.58
198.37,7488.07
234.47,8592.74
75.06,3250.53
205.56,7758.3
192.48,7392.64
44.03,1973.3
115.19,4541.53
92.21,3731.23
96.99,3920.97
246.25,8973.23
171.41,6510.47
187.89,6933.46
244.86,9105.79
112.98,4241.59
206.4,7539.01
125.6,4977.74
221.3,8190.73
69.74,2842.28
238.49,8974.27
78.13,3267.3
101.77,4149.11
196.36,7356.06
116.63,4849.88
163.81,6172.78
127.81,5147.67
193.32,7260.11
80.23,3142.7
42.86,2048.41
95.98,3890.93
134.35,5097.04
66.96,2751.53
108.06,4279.47
118.0,4664.84
42.63,1744.85
158.33,6146.78
224.56,8309.99
63.38,2585.25
161.52,6247.23
176.24,6666.13
122.25,4900.49
184.24,6992.25
120.36,4712.48
141.02,5420.43
31.62,1654.89
182.18,6834.89
175.5,6557.08
38.45,1906.68
111.02,4371.08
245.39,9091.9
122.56,4898.61
140.43,5403.59
230.18,8557.97
187.8,7012.95
158.06,6075.01
205.52,7728.08
220.16,8295.7
130.52,5010.13
134.52,5162.55
114.93,4601.81
242.68,9018.86
183.38,6827.56
48.31,2321.47
219.85,8024.94
135.72,5328.74
45.13,1952.88
150.94,5971.4
121.78,4607.7
223.1,8423.9
74.88,3112.6
211.82,7877.12
152.69,5862.74
42.01,2033.69
243.81,8942.77
142.78,5415.56
93.99,3854.71
133.27,4993.7
218.73,8097.08
97.08,4201.82
72.39,2936.81
58.4,2658.63
95.53,3784.92
201.61,7607.27
133.76,5246.96
80.05,3414.5
66.56,2809.6
103.2,4310.91
236.78,8728.48
105.47,4214.73
247.39,9183.08
136.75,5174.08
69.42,2900.97
226.05,8427.93
131.28,5051.52
186.13,7258.56
246.42,9040.72
41.04,2054.29
51.27,2380.19
188.5,7096.13
92.0,3633.53
70.55,2892.3
38.66,1801.29
34.81,1539.65
200.39,7413.19
59.58,2436.89
132.9,5286.04
163.3,6277.25
124.24,4926.91
35.96,1817.6
202.37,7599.66
32.31,1777.02
197.62,7355.48
226.53,8439.11
125.22,4957.57
147.82,5541.56
134.94,5532.43
115.63,4549.76
225.23,8397.37
226.67,8558.98
103.88,4227.28
165.32,6289.84
233.92,8700.2
241.65,8807.44
141.97,5413.34
129.62,5088.47
91.31,3740.34
240.95,9055.43
61.42,2637.62
157.56,5875.96
92.16,3831.31
91.38,3841.97
119.09,4758.08
249.73,9224.34
42.09,2077.68
157.28,6347.66
48.17,2197.32
63.99,2608.64
126.7,4876.01
142.3,5543.09
86.93,3382.22
99.62,4003.66
49.13,2257.68
96.71,4038.3
242.64,9123.52
237.84,8910.71
103.67,3912.29
155.59,6037.68
230.11,8624.44
31.36,1623.21
208.35,7619.24
238.64,8774.77
50.09,2136.53
65.52,2591.65
241.36,8947.46
148.26,5609.28
33.12,1921.84
86.68,3516.89
128.99,5143.94
182.44,6728.49
191.3,7142.33
248.99,9224.44
93.25,3673.02
148.41,5652.07
147.33,5634.8
119.24,4650.08
67.22,3038.06
245.04,9114.24
217.73,8168.49
139.63,5441.13
162.71,6256.25
80.0,3291.62
149.63,5705.09
182.89,6917.95
143.34,5632.47
247.86,9287.82
164.5,6233.29
111.61,4483.28
199.87,7476.11
67.5,2865.95
114.59,4463.42
106.33,4203.42
125.0,5009.05
201.99,7578.95
136.52,5291.66
204.68,7519.19
156.83,5958.04
105.26,4159.8
208.2,7703.92
82.42,3387.0
79.36,3234.83
140.99,5442.67
87.39,3570.69
32.0,1524.39
172.63,6502.02
142.44,5493.16
128.01,5098.92
242.73,9021.33
155.66,5882.04
219.95,8238.32
60.68,2794.52
155.23,6024.56
220.96,8288.2
158.28,6112.47
187.96,7222.7
111.85,4522.3
50.34,2318.54
130.74,5182.7
116.79,4479.33
220.75,8076.14
83.68,3444.47
242.68,9000.72
240.79,8873.27
84.48,3539.35
106.57,4043.71
227.02,8392.3
242.66,8944.5
127.56,4800.85
100.62,4171.15
145.74,5465.0
181.31,6786.99
90.16,3746.55
192.02,7285.45
41.36,1836.94
40.84,1997.82
114.98,4553.39
107.76,4505.05
99.44,4020.77
138.02,5316.73
100.56,3934.0
72.3,2955.96
98.08,3850.34
244.48,9193.87
120.44,4717.37
127.84,5030.81
156.84,6140.82
246.33,8885.88
83.15,3538.22
179.88,6801.41
187.52,7106.59
163.61,6143.56
49.49,2156.54
178.91,6810.8
44.1,2281.99
161.15,6240.63
192.71,7371.33
76.41,3155.27
215.16,7970.47
36.68,1705.64
215.64,7998.53
131.27,4889.26
77.87,3152.94
59.43,2524.06
239.73,8872.93
45.99,2122.7
73.8,3119.26
106.52,4226.74
166.45,6267.66
149.86,5548.63
57.64,2459.92
93.74,3683.66
82.53,3435.0
76.98,3285.21
120.45,4809.67
184.89,7046.74
77.84,3211.04
110.67,4321.23
116.0,4485.35
244.82,8917.97
240.03,9000.12
206.03,7693.59
83.16,3286.14
44.97,1991.24
99.72,3903.46
88.69,3608.62
141.3,5552.38
201.1,7503.71
218.83,7933.83
215.87,8036.54
109.13,4303.88
181.19,6819.21
98.82,3896.08
43.4,2040.72
184.34,6958.67
32.16,1623.19
120.02,4741.97
102.46,4043.24
182.54,6840.35
198.57,7588.1
96.9,3947.46
208.56,7882.22
94.66,3935.77
128.19,5039.31
189.94,7240.88
182.44,6727.55
247.22,9173.15
79.54,3265.47
175.71,6817.62
164.13,6337.32
231.32,8533.21
64.4,2791.27
195.4,7355.61
155.02,5971.1
90.43,3563.04
134.38,5239.15
103.43,4097.26
157.45,6038.96
225.58,8322.87
155.25,5875.14
168.98,6531.65
144.12,5439.2
41.26,1846.2
81.23,3337.85
138.24,5261.22
98.25,3850.31
69.99,2960.09
140.91,5281.32
101.02,3934.84
86.78,3742.84
132.08,5168.64
59.32,2501.63
234.1,8735.46
220.89,8288.04
185.68,7098.12
53.37,2355.13
200.69,7621.9
207.75,7567.43
198.91,7356.16
55.07,2443.92
171.66,6541.05
213.55,7883.12
157.02,6021.56
172.21,6464.95
130.84,5051.7
146.32,5723.52
37.56,1905.6
170.57,6370.31
47.92,2071.42
125.7,4858.5
94.38,3800.77
149.99,5684.01
59.35,2681.37
182.16,6910.39
204.9,7712.2
65.94,2681.18
52.95,2469.94
62.01,2388.45
222.97,8387.29
146.2,5710.49
132.8,5104.67
53.48,2498.97
172.9,6545.27
220.96,8239.84
212.2,7960.98
167.73,6689.28
46.56,2264.09
54.73,2485.57
40.85,1838.4
86.65,3546.95
59.85,2513.28
87.21,3634.58
114.71,4528.99
237.46,8698.52
164.28,6258.01
213.69,7894.36
186.28,7034.83
54.75,2330.37
191.9,7219.34
90.52,3743.31
170.6,6465.83
105.01,4136.32
249.49,9252.4
87.98,3649.06
91.41,3588.59
234.75,8742.24
35.42,1871.52
183.27,6971.87
189.57,7140.79
214.0,8054.09
244.38,9098.43
244.63,9137.49
44.36,1850.24
210.8,7722.82
172.19,6627.07
172.42,6384.01
58.24,2578.45
173.04,6521.24
246.15,9015.5
230.6,8605.97
126.61,4951.41
38.79,2068.63
109.7,4277.18
211.81,8057.22
184.33,6986.79
131.06,5020.84
42.12,2054.21
123.92,4893.66
133.19,5165.08
234.28,8726.51
171.04,6426.66
98.56,3867.15
145.57,5670.89
44.53,2036.23
243.97,9030.77
109.21,4350.44
135.13,5256.11
108.16,4142.75
180.15,6933.97
175.69,6661.31
187.37,7037.72
88.99,3657.79
99.45,4004.3
57.56,2591.14
174.21,6651.23
38.76,1928.22
161.49,6287.25
221.33,8335.02
225.98,8393.36
128.79,4895.3
131.05,5253.42
46.93,2118.89
177.57,6667.58
210.68,7700.02
83.82,3467.69
122.69,4808.91
214.54,7857.55
222.97,8349.16
83.5,3372.67
151.13,6058.43
72.35,2975.26
52.41,2290.95
230.45,8478.15
210.51,7995.7
197.21,7364.99
40.73,1853.01
215.62,8117.41
126.37,4784.9
105.33,4248.95
150.22,5936.01
50.1,2310.08
196.46,7439.97
158.14,6121.76
71.05,3157.71
71.41,3120.38
70.53,3012.68
42.54,2079.31
159.32,5987.45
214.88,8098.31
33.85,1584.18
40.78,1890.63
156.01,5652.07
210.29,7900.26
101.88,4001.5
106.92,4353.15
161.2,6180.89
90.33,3773.85
35.85,1646.52
191.75,7315.1
167.64,6578.09
157.77,6098.24
193.17,7340.0
178.55,6766.24
75.29,3082.82
107.55,4340.22
57.74,2370.44
58.57,2508.12
178.76,6579.6
218.89,8090.86
241.8,9027.25
168.24,6438.81
70.5,2972.67
53.24,2380.55
208.83,7620.37
157.33,5969.17
166.02,6242.66
201.92,7501.35
184.72,7025.19
213.58,7889.28
42.37,1922.38
194.45,7097.2
217.19,8072.15
92.95,3644.46
170.9,6489.36
99.12,3873.94
240.75,8936.83
37.35,1792.89
157.55,6181.61
66.63,2881.8
186.69,6850.13
68.7,2777.87
81.78,3367.97
138.76,5263.67
231.26,8297.39
76.58,3315.16
61.73,2732.67
196.97,7446.22
140.14,5344.04
230.59,8613.51
62.26,2608.5
172.1,6544.13
81.23,3251.11
64.49,2908.68
180.35,6655.38
160.61,6244.6
196.06,7366.06
98.08,3883.92
128.55,5016.08
119.2,4745.47
246.5,9264.16
94.29,3831.63
94.86,3731.02
108.0,4285.58
154.21,6079.05
85.51,3627.65
231.36,8688.61
88.45,3675.35
227.08,8517.73
52.76,2462.63
174.44,6559.87
229.54,8398.28
67.12,2856.27
243.03,8924.36
129.63,4931.7
238.06,8759.98
178.9,7010.05
96.35,3885.83
71.43,3036.12
96.82,3766.52
50.46,2081.86
61.65,2575.88
53.03,2499.7
123.05,4840.09
205.03,7735.81
61.1,2712.51
58.67,2494.33
171.55,6643.2
73.38,3005.03
51.47,2442.22
66.71,2878.96
233.22,8483.83
210.72,7800.53
107.89,4097.8
174.28,6716.15
148.2,5684.55
178.97,6541.02
180.19,6844.14
168.32,6337.54
88.54,3450.6
38.58,2018.15
130.22,5068.59
226.01,8381.16
155.29,5895.19
213.13,7808.08
248.16,9055.05
66.0,2938.34
182.19,6829.3
178.34,6744.27
245.59,8891.22
246.83,9007.32
181.07,6898.41
83.6,3463.61
205.68,7874.22
53.55,2508.42
201.75,7538.31
230.24,8605.81
114.22,4466.16
168.74,6611.37
124.63,4977.0
126.31,4937.76
98.28,3959.9
197.67,7562.88
235.96,8816.52
236.97,8949.64
68.45,2676.45
222.44,8331.65
192.23,7176.68
85.62,3672.49
44.8,2222.73
88.96,3616.86
230.69,8727.57
169.3,6603.79
188.63,7109.56
86.57,3777.27
188.27,7086.15
36.19,1745.08
112.57,4526.56
167.89,6340.62
62.14,2683.48
211.06,8028.07
81.71,3361.66
173.5,6403.06
119.14,4706.75
161.13,6069.91
53.64,2463.9
33.72,1749.85
230.1,8700.79
89.32,3716.9
210.33,7970.54
249.86,9178.09
76.51,3258.42
88.34,3788.66
175.83,6585.16
242.4,9163.93
231.48,8546.84
140.63,5336.94
204.92,7701.97
59.86,2666.83
245.04,9167.45
242.16,8879.34
66.02,2854.17
95.87,3787.0
52.03,2172.3
89.78,3549.35
209.51,7757.77
113.23,4515.19
49.45,2345.88
105.29,4037.82
245.9,9141.85
168.53,6280.89
121.56,4817.35
66.64,2770.07
246.96,9038.43
210.59,7950.5
91.93,3658.68
45.42,2057.93
42.46,1764.02
56.48,2571.57
157.77,6104.01
234.33,8702.02
139.28,5222.17
215.45,8161.62
128.1,4916.7
185.89,6960.76
191.01,7416.62
68.27,2819.16
109.47,4405.58
170.21,6513.44
45.55,2133.38
109.54,4362.06
147.66,5705.59
249.17,9248.12
134.4,5198.72
209.53,7984.77
125.05,4745.65
205.21,7784.35
160.99,6216.93
225.05,8446.62
120.41,4825.96
162.95,6193.88
168.6,6214.25
121.82,4756.62
61.75,2562.08
50.58,2197.22
33.67,1554.13
222.18,8228.48
82.02,3311.19
76.53,2940.84
191.93,7287.49
100.4,4236.16
141.33,5507.17
65.75,2781.04
241.14,8934.57
217.35,8065.08
220.03,8210.18
119.49,4678.46
197.72,7336.08
61.65,2826.14
31.9,1467.65
34.39,1775.62
159.05,6056.71
130.19,5246.62
143.96,5572.8
31.64,1571.48
122.99,4779.92
187.97,7083.12
127.39,4844.46
191.09,7111.4
81.26,3165.75
208.89,7718.9
159.45,6090.31
76.37,3202.89
82.08,3174.81
168.17,6372.11
212.59,7996.88
121.44,4734.04
86.83,3475.53
220.74,8184.77
177.24,6649.29
128.58,4936.59
137.34,5324.21
74.94,3353.54
167.9,6302.01
108.92,4280.5
249.04,9211.3
135.64,5178.68
136.89,5401.14
154.49,5669.97
231.69,8555.92
206.18,7798.13
129.25,4994.29
188.11,7001.9
158.97,6108.09
138.32,5431.86
72.31,3051.89
132.07,5042.19
84.08,3488.42
231.27,8554.08
103.79,4207.15
239.5,9030.76
147.27,5393.97
168.94,6424.0
149.45,5557.07
58.46,2790.41
112.68,4397.01
51.81,2388.06
167.05,6343.21
128.31,4910.62
201.16,7448.28
78.5,3406.19
66.2,2912.75
119.39,4873.12
233.85,8690.25
186.29,7049.04
122.16,4748.99
143.8,5504.29
48.53,2094.25
246.61,9139.64
176.61,6602.41
92.79,3791.8
158.88,6077.73
54.09,2421.78
242.48,9154.46
68.45,2892.07
172.57,6615.51
84.0,3645.15
187.86,7205.88
200.9,7646.84
178.15,6704.66
165.19,6304.61
226.34,8290.18
47.3,2205.32
102.8,4125.49
84.62,3464.15
247.36,9260.43
115.67,4427.52
191.17,7354.6
180.64,6912.56
76.66,3175.96
82.58,3375.41
91.88,3763.95
120.45,4867.77
81.55,3364.46
34.32,1715.72
223.47,8323.14
242.43,9163.4
105.15,4143.2
104.47,4153.55
31.56,1750.95
179.66,6802.63
211.6,8019.59
62.25,2587.76
65.13,2758.9
203.82,7782.08
165.58,6227.8
39.87,1880.3
166.96,6369.28
97.96,3829.75
111.12,4347.8
199.34,7488.2
208.41,7798.87
118.08,4760.78
238.37,8997.22
119.42,4594.15
199.8,7504.26
136.45,5343.28
227.46,8612.63
229.71,8611.61
49.23,2252.2
236.03,8827.65
211.62,7974.0
204.09,7550.32
74.2,3116.3
207.13,7895.33
217.03,8075.29
93.61,3789.4
239.5,8858.15
40.97,1702.54
62.98,2706.36
148.27,5719.55
156.67,5932.35
171.93,6402.19
33.73,1592.6
241.28,9021.24
39.81,2090.58
61.47,2789.82
33.08,1523.48
154.71,6000.27
235.1,8662.14
176.51,6619.57
210.98,7838.26
32.92,1722.87
149.24,5819.44
131.1,5078.83
139.77,5383.95
45.89,2152.47
180.58,6876.95
140.71,5542.42
198.33,7313.21
136.76,5288.74
62.86,2593.44
172.62,6536.48
67.92,2854.76
221.93,8262.76
164.89,6191.02
64.58,2611.74
241.71,8750.56
144.04,5528.3
46.04,2068.22
167.9,6309.02
85.7,3631.89
206.81,7652.5
209.92,7988.91
245.37,9250.28
140.41,5219.31
130.09,5062.41
195.76,7311.79
59.14,2278.84
150.32,5616.79
150.17,5833.6
49.68,2440.86
121.96,4858.75
217.72,8152.66
218.35,8140.25
51.83,2482.4
49.96,2463.37
87.79,3514.07
222.45,8085.7
58.36,2332.73
188.4,7226.16
52.26,2324.27
167.09,6366.49
108.33,4112.65
203.56,7549.32
81.41,3319.87
170.62,6492.64
81.85,3324.9
187.01,6941.45
222.21,8198.86
57.9,2647.21
220.65,8247.27
160.59,6181.75
57.96,2438.86
124.06,4546.69
65.39,2736.31
184.08,6856.02
196.95,7428.19
53.28,2693.21
141.35,5516.79
209.22,8096.21
235.96,8815.33
142.97,5441.1
239.06,8901.94
147.85,5852.87
116.72,4768.22
216.6,8023.63
138.46,5371.29
133.82,5040.72
137.87,5407.87
216.29,8225.58
213.03,7959.93
118.77,4590.37
103.33,4152.42
138.22,5379.59
156.01,5968.46
82.43,3403.07
204.67,7646.07
137.03,5395.51
103.49,4195.77
53.5,2274.21
82.55,3288.05
238.84,8834.03
97.12,3972.95
67.15,2865.02
131.35,5032.87
97.56,3940.73
37.74,1787.65
101.09,4126.27
149.7,5772.94
151.38,5766.66
108.44,4318.66
128.41,5125.74
242.41,8927.52
113.02,4495.85
86.81,3531.3
83.56,3467.39
130.71,5009.33
197.09,7409.34
75.32,3246.89
186.05,6917.88
34.65,1579.91
122.17,4646.64
200.69,7407.09
104.52,4217.78
154.02,5750.19
75.1,3098.55
193.24,7325.19
41.5,1994.22
217.56,8076.02
73.6,3095.2
222.37,8293.58
107.56,4242.05
188.99,7093.58
100.23,4231.58
229.3,8606.45
57.86,2773.17
69.27,2874.91
138.47,5337.84
48.03,2047.71
73.12,2978.09
237.63,9007.19
244.83,9016.77
112.78,4639.12
233.12,8534.97
149.86,5639.8
89.34,3592.89
184.53,6952.1
174.96,6715.85
247.61,9211.34
88.31,3549.23
177.85,6711.53
41.45,1918.68
55.0,2333.61
30.86,1491.38
249.88,9348.64
206.5,7544.69
203.08,7769.5
142.14,5440.59
96.01,3783.27
63.28,2788.71
92.63,3890.52
112.71,4556.74
196.39,7423.77
148.73,5814.08
47.05,1974.97
33.97,1636.64
52.51,2246.84
120.31,4833.3
235.3,8697.24
170.23,6542.54
206.4,7777.65
132.6,5054.85
109.57,4276.13
53.85,2514.06
222.71,8217.14
202.3,7592.82
66.99,2766.26
142.7,5463.01
137.22,5298.17
167.52,6284.92
238.16,8739.59
157.55,6042.87
148.85,5625.2
41.07,1856.42
43.84,1940.48
71.22,2984.78
37.14,1894.4
193.54,7424.47
189.13,7047.05
59.93,2812.66
213.94,7887.34
64.05,2850.21
96.26,3796.88
84.77,3380.03
111.91,4342.29
86.03,3505.67
137.57,5372.92
119.63,4754.03
247.05,9052.19
42.3,1881.67
61.28,2553.13
41.62,1945.62
167.69,6347.96
41.99,1874.7
214.02,8017.55
142.63,5718.18
145.94,5557.49
153.55,5830.93
67.58,2921.23
73.49,3016.33
100.14,4071.79
160.57,6048.07
76.23,3351.12
55.59,2480.23
243.43,8957.9
34.84,1660.39
206.59,7679.39
203.37,7755.15
95.39,3711.67
59.84,2527.53
62.04,2615.17
183.43,6918.65
171.42,6472.5
202.2,7428.02
236.25,8728.62
182.22,6867.89
64.29,2687.25
83.56,3493.19
215.28,8126.83
76.05,3153.82
45.95,2131.48
184.72,6749.15
118.56,4607.34
232.41,8734.79
173.06,6514.62
49.89,2172.5
238.53,9076.26
86.88,3722.8
104.19,4193.29
118.5,4761.3
41.27,1721.83
139.23,5294.41
57.13,2452.56
118.21,4613.87
107.16,4201.47
200.02,7245.87
